;globalSales;split;salesRatio;uplift;sums.Economic impact - LOW ($m);sums.Economic impact - HIGH ($m);sums.Average impact;sums.AI Low impact;sums.AI High impact;sums.Average AI economic impact;sums.totalImpact;sums.totalImpactLow;sums.totalImpactHigh;sums.traditionalImpact;max.Economic impact - LOW ($m);max.Economic impact - HIGH ($m);max.Average impact;max.AI Low impact;max.AI High impact;max.Average AI economic impact;domain.name;domain.split;domain.salesRatio;domain.uplift;domain.sums.Economic impact - LOW ($m);domain.sums.Economic impact - HIGH ($m);domain.sums.Average impact;domain.sums.AI Low impact;domain.sums.AI High impact;domain.sums.Average AI economic impact;domain.sums.totalImpact;domain.sums.totalImpactLow;domain.sums.totalImpactHigh;domain.sums.traditionalImpact;domain.max.Economic impact - LOW ($m);domain.max.Economic impact - HIGH ($m);domain.max.Average impact;domain.max.AI Low impact;domain.max.AI High impact;domain.max.Average AI economic impact;function;industry;usecase.Use case example description;usecase.dataTypes;usecase.technologies;usecase.split;usecase.uplift;usecase.sums.Economic impact - LOW ($m);usecase.sums.Economic impact - HIGH ($m);usecase.sums.Average impact;usecase.sums.AI Low impact;usecase.sums.AI High impact;usecase.sums.Average AI economic impact;usecase.sums.totalImpact;usecase.sums.totalImpactLow;usecase.sums.totalImpactHigh;usecase.sums.traditionalImpact
228;10063197.4329145;0.530962033599191;0.08603198776194501;0.469037966400808;583840158592.8788;865756878394.5386;724798518493.7086;262071623486.8587;406072845639.68616;334072234563.2724;865756878394.5386;583840158592.8788;865756878394.5386;459684032754.8524;367582905831.2256;564409609480.4696;465996257655.84753;169461928830.0213;280281270443.5578;224871599636.78952;Logistics network and warehouse optimization;0.5433691756272401;0.008317435940016;0.45663082437275904;36700000000.0;83700000000.0;60200000000.0;16420000000.0;38220000000.0;27320000000.0;83700000000.0;36700000000.0;83700000000.0;45480000000.0;28000000000.0;60000000000.0;44000000000.0;11200000000.0;24000000000.0;17600000000.0;Supply Chain Management & Manufacturing;Automotive & Assembly;Use dynamic route optimization to minimize traveling time in real time based on changed conditions (eg, traffic, weather, safety).;['Time series', 'Structured/semi-structured'];['Reinforcement learning', 'NNs', 'Tree-based ensemble learning (e.g., random forest)', 'Regression analysis', 'Other optmization\r\n(e.g., genetic algorithms)'];0.6000000000000001;0.4;28000000000.0;60000000000.0;44000000000.0;11200000000.0;24000000000.0;17600000000.0;60000000000.0;28000000000.0;60000000000.0;36000000000.0
229;10063197.4329145;0.530962033599191;0.08603198776194501;0.469037966400808;583840158592.8788;865756878394.5386;724798518493.7086;262071623486.8587;406072845639.68616;334072234563.2724;865756878394.5386;583840158592.8788;865756878394.5386;459684032754.8524;367582905831.2256;564409609480.4696;465996257655.84753;169461928830.0213;280281270443.5578;224871599636.78952;Yield, Energy, Throughput;0.7000000000000001;0.015152703775911;0.30000000000000004;140755061297.96747;152484649739.46478;146619855518.71613;42226518389.39024;45745394921.83943;43985956655.61484;152484649739.46478;140755061297.96747;152484649739.46478;106739254817.62535;140755061297.96747;152484649739.46478;146619855518.71613;42226518389.39024;45745394921.83943;43985956655.61484;Supply Chain Management & Manufacturing;Automotive & Assembly;Maximize yield, energy, and throughput.;['Video ', 'Image', 'Time series', 'Structured/semi-structured'];['Reinforcement learning', 'NNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Regression analysis', 'Statistical inference', 'Monte Carlo', 'Markov processes', 'Other optmization\r\n(e.g., genetic algorithms)'];0.7000000000000001;0.30000000000000004;140755061297.96747;152484649739.46478;146619855518.71613;42226518389.39024;45745394921.83943;43985956655.61484;152484649739.46478;140755061297.96747;152484649739.46478;106739254817.62535
230;10063197.4329145;0.530962033599191;0.08603198776194501;0.469037966400808;583840158592.8788;865756878394.5386;724798518493.7086;262071623486.8587;406072845639.68616;334072234563.2724;865756878394.5386;583840158592.8788;865756878394.5386;459684032754.8524;367582905831.2256;564409609480.4696;465996257655.84753;169461928830.0213;280281270443.5578;224871599636.78952;Predictive maintenance;0.362617655490098;0.028507699961962;0.637382344509901;158648912761.58685;286878613075.52;222763762918.55344;98764079372.45604;182851362991.82382;140807721182.13992;286878613075.52;158648912761.58685;286878613075.52;104027250083.6962;76712083472.82701;145000000000.0;109000000000.0;46027250083.696205;87000000000.0;65400000000.0;Supply Chain Management & Manufacturing;Automotive & Assembly;Use AI-powered hardware to visually inspect and provide superior quality control on various products.;['Image', 'Time series', 'Structured/semi-structured'];['NNs', 'CNNs', 'Regression analysis'];0.0;1.0;8936829288.75984;26810487866.27952;17873658577.51968;8936829288.75984;26810487866.27952;17873658577.51968;26810487866.27952;8936829288.75984;26810487866.27952;0.0
231;10063197.4329145;0.530962033599191;0.08603198776194501;0.469037966400808;583840158592.8788;865756878394.5386;724798518493.7086;262071623486.8587;406072845639.68616;334072234563.2724;865756878394.5386;583840158592.8788;865756878394.5386;459684032754.8524;367582905831.2256;564409609480.4696;465996257655.84753;169461928830.0213;280281270443.5578;224871599636.78952;Predictive maintenance;0.362617655490098;0.028507699961962;0.637382344509901;158648912761.58685;286878613075.52;222763762918.55344;98764079372.45604;182851362991.82382;140807721182.13992;286878613075.52;158648912761.58685;286878613075.52;104027250083.6962;76712083472.82701;145000000000.0;109000000000.0;46027250083.696205;87000000000.0;65400000000.0;Supply Chain Management & Manufacturing;Automotive & Assembly;Use IoT data to predict equipment failures and allow for planned interventions, reducing downtime and maximizing yield.;['Video ', 'Image', 'Time series', 'Structured/semi-structured'];['Reinforcement learning', 'NNs', 'CNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Regression analysis', 'Statistical inference'];0.399999999999999;0.6000000000000001;76712083472.82701;115068125209.24051;95890104341.03375;46027250083.696205;69040875125.54431;57534062604.620255;115068125209.24051;76712083472.82701;115068125209.24051;46027250083.6962
232;10063197.4329145;0.530962033599191;0.08603198776194501;0.469037966400808;583840158592.8788;865756878394.5386;724798518493.7086;262071623486.8587;406072845639.68616;334072234563.2724;865756878394.5386;583840158592.8788;865756878394.5386;459684032754.8524;367582905831.2256;564409609480.4696;465996257655.84753;169461928830.0213;280281270443.5578;224871599636.78952;Predictive maintenance;0.362617655490098;0.028507699961962;0.637382344509901;158648912761.58685;286878613075.52;222763762918.55344;98764079372.45604;182851362991.82382;140807721182.13992;286878613075.52;158648912761.58685;286878613075.52;104027250083.6962;76712083472.82701;145000000000.0;109000000000.0;46027250083.696205;87000000000.0;65400000000.0;Supply Chain Management & Manufacturing;Automotive & Assembly;Use remote on-board diagnostics to anticipate the need for service. ;['Video ', 'Image', 'Time series', 'Structured/semi-structured'];['NNs', 'CNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Regression analysis', 'Statistical inference'];0.4;0.6000000000000001;73000000000.0;145000000000.0;109000000000.0;43800000000.0;87000000000.0;65400000000.0;145000000000.0;73000000000.0;145000000000.0;58000000000.0
233;7377315.06519211;0.6613106652485671;0.12282365244989502;0.33868933475143204;666895780345.0964;906108781580.5315;786502280962.8141;244107170823.1925;306889380445.94086;275498275634.5667;906108781580.5315;666895780345.0964;906108781580.5315;599219401134.5906;316199135316.3562;369401160952.95465;342800148134.6554;92661503533.74892;113657522678.43726;103159513106.09308;Analytics-driven hiring and retention;0.6021352313167261;0.002132237823432;0.39786476868327403;14498645075.809258;15730190217.38379;15114417646.596523;5273252378.923676;6258488492.183302;5765870435.553489;15730190217.38379;14498645075.809258;15730190217.38379;9471701725.200487;9572464509.511131;9572464509.511131;9572464509.511131;2871739352.853339;2871739352.853339;2871739352.853339;HR;Healthcare Systems and Services;Automatically screen resumes and pick top candidates.;['Text', 'Structured/semi-structured'];['RNNs', 'Classifiers (e.g., SVM, logistic, linear)', 'Regression analysis', 'Statistical inference'];0.199999999999999;0.8;1847317712.3617973;3078862853.936329;2463090283.149063;1477854169.889438;2463090283.1490636;1970472226.5192506;3078862853.936329;1847317712.3617973;3078862853.936329;615772570.7872653
234;7377315.06519211;0.6613106652485671;0.12282365244989502;0.33868933475143204;666895780345.0964;906108781580.5315;786502280962.8141;244107170823.1925;306889380445.94086;275498275634.5667;906108781580.5315;666895780345.0964;906108781580.5315;599219401134.5906;316199135316.3562;369401160952.95465;342800148134.6554;92661503533.74892;113657522678.43726;103159513106.09308;Analytics-driven hiring and retention;0.6021352313167261;0.002132237823432;0.39786476868327403;14498645075.809258;15730190217.38379;15114417646.596523;5273252378.923676;6258488492.183302;5765870435.553489;15730190217.38379;14498645075.809258;15730190217.38379;9471701725.200487;9572464509.511131;9572464509.511131;9572464509.511131;2871739352.853339;2871739352.853339;2871739352.853339;HR;Healthcare Systems and Services;Identify key drivers of employee performance, and spot employees with high likelihood of success.;['Text', 'Structured/semi-structured'];['Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis'];0.7000000000000001;0.30000000000000004;3078862853.936329;3078862853.936329;3078862853.936329;923658856.1808987;923658856.1808987;923658856.1808987;3078862853.936329;3078862853.936329;3078862853.936329;2155203997.75543
235;7377315.06519211;0.6613106652485671;0.12282365244989502;0.33868933475143204;666895780345.0964;906108781580.5315;786502280962.8141;244107170823.1925;306889380445.94086;275498275634.5667;906108781580.5315;666895780345.0964;906108781580.5315;599219401134.5906;316199135316.3562;369401160952.95465;342800148134.6554;92661503533.74892;113657522678.43726;103159513106.09308;Analytics-driven hiring and retention;0.6021352313167261;0.002132237823432;0.39786476868327403;14498645075.809258;15730190217.38379;15114417646.596523;5273252378.923676;6258488492.183302;5765870435.553489;15730190217.38379;14498645075.809258;15730190217.38379;9471701725.200487;9572464509.511131;9572464509.511131;9572464509.511131;2871739352.853339;2871739352.853339;2871739352.853339;HR;Healthcare Systems and Services;Identify factors influencing employee churn, and pilot intervention strategies.;['Text', 'Structured/semi-structured'];['Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis'];0.7000000000000001;0.30000000000000004;9572464509.511131;9572464509.511131;9572464509.511131;2871739352.853339;2871739352.853339;2871739352.853339;9572464509.511131;9572464509.511131;9572464509.511131;6700725156.657792
236;7377315.06519211;0.6613106652485671;0.12282365244989502;0.33868933475143204;666895780345.0964;906108781580.5315;786502280962.8141;244107170823.1925;306889380445.94086;275498275634.5667;906108781580.5315;666895780345.0964;906108781580.5315;599219401134.5906;316199135316.3562;369401160952.95465;342800148134.6554;92661503533.74892;113657522678.43726;103159513106.09308;Analytics driven accounting & IT;0.32558195262221;0.002243481599999;0.67441804737779;10488629822.638283;16550870606.161299;13519750214.399792;7794297437.862514;11162205836.609762;9478251637.236137;16550870606.161299;10488629822.638283;16550870606.161299;5388664769.551537;6639583558.672898;8852778078.230532;7746180818.451715;6639583558.672898;8852778078.230532;7746180818.451715;Finance & IT;Healthcare Systems and Services;Optimize accounts-receivable management by short-listing accounts per segment most likely to pay and predicting change in timing of invoice fulfillment.;['Text', 'Time series', 'Structured/semi-structured'];['Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis', 'Statistical inference'];0.7000000000000001;0.30000000000000004;3849046263.9653835;7698092527.930767;5773569395.948075;1154713879.189615;2309427758.37923;1732070818.7844224;7698092527.930767;3849046263.9653835;7698092527.930767;5388664769.551537
237;7377315.06519211;0.6613106652485671;0.12282365244989502;0.33868933475143204;666895780345.0964;906108781580.5315;786502280962.8141;244107170823.1925;306889380445.94086;275498275634.5667;906108781580.5315;666895780345.0964;906108781580.5315;599219401134.5906;316199135316.3562;369401160952.95465;342800148134.6554;92661503533.74892;113657522678.43726;103159513106.09308;Analytics driven accounting & IT;0.32558195262221;0.002243481599999;0.67441804737779;10488629822.638283;16550870606.161299;13519750214.399792;7794297437.862514;11162205836.609762;9478251637.236137;16550870606.161299;10488629822.638283;16550870606.161299;5388664769.551537;6639583558.672898;8852778078.230532;7746180818.451715;6639583558.672898;8852778078.230532;7746180818.451715;Finance & IT;Healthcare Systems and Services;Use intelligent document recognition to automate document sorting and extraction processes.;['Text', 'Image'];['RNNs', 'CNNs', 'Classifiers (e.g., SVM, logistic, linear)'];0.0;1.0;6639583558.672898;8852778078.230532;7746180818.451715;6639583558.672898;8852778078.230532;7746180818.451715;8852778078.230532;6639583558.672898;8852778078.230532;0.0
238;7377315.06519211;0.6613106652485671;0.12282365244989502;0.33868933475143204;666895780345.0964;906108781580.5315;786502280962.8141;244107170823.1925;306889380445.94086;275498275634.5667;906108781580.5315;666895780345.0964;906108781580.5315;599219401134.5906;316199135316.3562;369401160952.95465;342800148134.6554;92661503533.74892;113657522678.43726;103159513106.09308;Fraud and debt analytics;0.30000000000000004;0.005579901028725001;0.7000000000000001;41164687921.49507;41164687921.49507;41164687921.49507;28815281545.046547;28815281545.046547;28815281545.046547;41164687921.49507;41164687921.49507;41164687921.49507;12349406376.448524;41164687921.49507;41164687921.49507;41164687921.49507;28815281545.046547;28815281545.046547;28815281545.046547;Risk;Healthcare Systems and Services;Identify fraud, waste, and abuse patterns in diverse clinical and operations data.;['Text', 'Time series', 'Structured/semi-structured'];['RNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis', 'Statistical inference'];0.30000000000000004;0.7000000000000001;41164687921.49507;41164687921.49507;41164687921.49507;28815281545.046547;28815281545.046547;28815281545.046547;41164687921.49507;41164687921.49507;41164687921.49507;12349406376.448524
239;7377315.06519211;0.6613106652485671;0.12282365244989502;0.33868933475143204;666895780345.0964;906108781580.5315;786502280962.8141;244107170823.1925;306889380445.94086;275498275634.5667;906108781580.5315;666895780345.0964;906108781580.5315;599219401134.5906;316199135316.3562;369401160952.95465;342800148134.6554;92661503533.74892;113657522678.43726;103159513106.09308;Sales and demand forecasting;0.8;0.0033179896886900003;0.2;16478556193.479177;24477855316.527256;20478205755.00322;3295711238.6958356;4895571063.305451;4095641151.0006437;24477855316.527256;16478556193.479177;24477855316.527256;19582284253.221806;16478556193.479177;24477855316.527256;20478205755.00322;3295711238.6958356;4895571063.305451;4095641151.0006437;Supply Chain Management & Manufacturing;Healthcare Systems and Services;Attract customers for profitability and growth using advanced analytics across payors and providers.;['Time series', 'Structured/semi-structured'];['NNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis'];0.8;0.2;16478556193.479177;24477855316.527256;20478205755.00322;3295711238.6958356;4895571063.305451;4095641151.0006437;24477855316.527256;16478556193.479177;24477855316.527256;19582284253.221806
240;7377315.06519211;0.6613106652485671;0.12282365244989502;0.33868933475143204;666895780345.0964;906108781580.5315;786502280962.8141;244107170823.1925;306889380445.94086;275498275634.5667;906108781580.5315;666895780345.0964;906108781580.5315;599219401134.5906;316199135316.3562;369401160952.95465;342800148134.6554;92661503533.74892;113657522678.43726;103159513106.09308;Logistics network and warehouse optimization;0.8;0.005652402473227;0.2;20849776960.13554;41699553920.27108;31274665440.20331;4169955392.027108;8339910784.054216;6254933088.040663;41699553920.27108;20849776960.13554;41699553920.27108;33359643136.216866;20849776960.13554;41699553920.27108;31274665440.20331;4169955392.027108;8339910784.054216;6254933088.040663;Supply Chain Management & Manufacturing;Healthcare Systems and Services;Optimize supply chain for hospital operations.;['Time series', 'Structured/semi-structured'];['Reinforcement learning', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Regression analysis', 'Other optmization\r\n(e.g., genetic algorithms)'];0.8;0.2;20849776960.13554;41699553920.27108;31274665440.20331;4169955392.027108;8339910784.054216;6254933088.040663;41699553920.27108;20849776960.13554;41699553920.27108;33359643136.216866
241;7377315.06519211;0.6613106652485671;0.12282365244989502;0.33868933475143204;666895780345.0964;906108781580.5315;786502280962.8141;244107170823.1925;306889380445.94086;275498275634.5667;906108781580.5315;666895780345.0964;906108781580.5315;599219401134.5906;316199135316.3562;369401160952.95465;342800148134.6554;92661503533.74892;113657522678.43726;103159513106.09308;Procurement and spend analytics;0.723286076400057;0.009124810297156;0.276713923599942;37346957768.71093;67316600472.229744;52331779120.47033;12633512099.376663;18627440640.08043;15630476369.728546;67316600472.229744;37346957768.71093;67316600472.229744;48689159832.149315;29969642703.518818;59939285407.037636;44954464055.27822;6639583558.672899;11987857081.407528;8990892811.055647;Supply Chain Management & Manufacturing;Healthcare Systems and Services;Search procurement contracts to identify clauses of interest (eg, penalties, value owed).;['Text', 'Image'];['NNs', 'RNNs', 'CNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Regression analysis'];0.099999999999999;0.9;7377315065.19211;7377315065.19211;7377315065.19211;6639583558.672899;6639583558.672899;6639583558.672899;7377315065.19211;7377315065.19211;7377315065.19211;737731506.5192108
242;7377315.06519211;0.6613106652485671;0.12282365244989502;0.33868933475143204;666895780345.0964;906108781580.5315;786502280962.8141;244107170823.1925;306889380445.94086;275498275634.5667;906108781580.5315;666895780345.0964;906108781580.5315;599219401134.5906;316199135316.3562;369401160952.95465;342800148134.6554;92661503533.74892;113657522678.43726;103159513106.09308;Procurement and spend analytics;0.723286076400057;0.009124810297156;0.276713923599942;37346957768.71093;67316600472.229744;52331779120.47033;12633512099.376663;18627440640.08043;15630476369.728546;67316600472.229744;37346957768.71093;67316600472.229744;48689159832.149315;29969642703.518818;59939285407.037636;44954464055.27822;6639583558.672899;11987857081.407528;8990892811.055647;Supply Chain Management & Manufacturing;Healthcare Systems and Services;Drive performance transparency and payment innovation in value-based purchasing models.;['Time series', 'Structured/semi-structured'];['NNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis', 'Statistical inference'];0.8;0.2;29969642703.518818;59939285407.037636;44954464055.27822;5993928540.703764;11987857081.407528;8990892811.055647;59939285407.037636;29969642703.518818;59939285407.037636;47951428325.63011
243;7377315.06519211;0.6613106652485671;0.12282365244989502;0.33868933475143204;666895780345.0964;906108781580.5315;786502280962.8141;244107170823.1925;306889380445.94086;275498275634.5667;906108781580.5315;666895780345.0964;906108781580.5315;599219401134.5906;316199135316.3562;369401160952.95465;342800148134.6554;92661503533.74892;113657522678.43726;103159513106.09308;Customer service management;0.04225352112676;0.005679999999999;0.957746478873239;41903149570.29118;41903149570.29118;41903149570.29118;40132593954.64507;40132593954.64507;40132593954.64507;41903149570.29118;41903149570.29118;41903149570.29118;1770555615.6461105;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;Marketing and sales;Healthcare Systems and Services;Use real-time voice-recognition algorithms to redirect distressed customer calls to experienced handlers for retention offers.;['Audio', 'Time series', 'Structured/semi-structured'];['NNs', 'RNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Regression analysis', 'Markov processes'];0.0;1.0;2950926026.076844;2950926026.076844;2950926026.076844;2950926026.076844;2950926026.076844;2950926026.076844;2950926026.076844;2950926026.076844;2950926026.076844;0.0
244;7377315.06519211;0.6613106652485671;0.12282365244989502;0.33868933475143204;666895780345.0964;906108781580.5315;786502280962.8141;244107170823.1925;306889380445.94086;275498275634.5667;906108781580.5315;666895780345.0964;906108781580.5315;599219401134.5906;316199135316.3562;369401160952.95465;342800148134.6554;92661503533.74892;113657522678.43726;103159513106.09308;Customer service management;0.04225352112676;0.005679999999999;0.957746478873239;41903149570.29118;41903149570.29118;41903149570.29118;40132593954.64507;40132593954.64507;40132593954.64507;41903149570.29118;41903149570.29118;41903149570.29118;1770555615.6461105;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;Marketing and sales;Healthcare Systems and Services;Optimize call-center capacity planning by improving call-volumes and average-handling-time prediction.;['Time series', 'Structured/semi-structured'];['NNs', 'Tree-based ensemble learning (e.g., random forest)', 'Regression analysis', 'Markov processes', 'Other optmization\r\n(e.g., genetic algorithms)'];0.5;0.5;3541111231.2922125;3541111231.2922125;3541111231.2922125;1770555615.6461062;1770555615.6461062;1770555615.6461062;3541111231.2922125;3541111231.2922125;3541111231.2922125;1770555615.6461062
245;7377315.06519211;0.6613106652485671;0.12282365244989502;0.33868933475143204;666895780345.0964;906108781580.5315;786502280962.8141;244107170823.1925;306889380445.94086;275498275634.5667;906108781580.5315;666895780345.0964;906108781580.5315;599219401134.5906;316199135316.3562;369401160952.95465;342800148134.6554;92661503533.74892;113657522678.43726;103159513106.09308;Customer service management;0.04225352112676;0.005679999999999;0.957746478873239;41903149570.29118;41903149570.29118;41903149570.29118;40132593954.64507;40132593954.64507;40132593954.64507;41903149570.29118;41903149570.29118;41903149570.29118;1770555615.6461105;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;Marketing and sales;Healthcare Systems and Services;Route call-center cases based on multimodal data to increase customer satisfaction and reduce handling costs.;['Audio', 'Structured/semi-structured'];['Reinforcement learning', 'NNs', 'RNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Regression analysis', 'Markov processes'];0.0;1.0;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;0.0
246;7377315.06519211;0.6613106652485671;0.12282365244989502;0.33868933475143204;666895780345.0964;906108781580.5315;786502280962.8141;244107170823.1925;306889380445.94086;275498275634.5667;906108781580.5315;666895780345.0964;906108781580.5315;599219401134.5906;316199135316.3562;369401160952.95465;342800148134.6554;92661503533.74892;113657522678.43726;103159513106.09308;Customer service management;0.04225352112676;0.005679999999999;0.957746478873239;41903149570.29118;41903149570.29118;41903149570.29118;40132593954.64507;40132593954.64507;40132593954.64507;41903149570.29118;41903149570.29118;41903149570.29118;1770555615.6461105;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;Marketing and sales;Healthcare Systems and Services;Automate transaction calls using voice recognition algorithms and cognitive agents.;['Audio', 'Structured/semi-structured'];['RNNs'];0.0;1.0;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;17705556156.461063;0.0
247;7377315.06519211;0.6613106652485671;0.12282365244989502;0.33868933475143204;666895780345.0964;906108781580.5315;786502280962.8141;244107170823.1925;306889380445.94086;275498275634.5667;906108781580.5315;666895780345.0964;906108781580.5315;599219401134.5906;316199135316.3562;369401160952.95465;342800148134.6554;92661503533.74892;113657522678.43726;103159513106.09308;Churn reduction;0.8;0.007407223294261;0.2;27322710000.0;54645420000.0;40984065000.0;5464542000.0;10929084000.0;8196813000.0;54645420000.0;27322710000.0;54645420000.0;43716336000.0;27322710000.0;54645420000.0;40984065000.0;5464542000.0;10929084000.0;8196813000.0;Marketing and sales;Healthcare Systems and Services;Identify customers with a high likelihood of lapse.;['Time series', 'Structured/semi-structured'];['NNs', 'Tree-based ensemble learning (e.g., random forest)', 'Dimensionality reduction', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis', 'Statistical inference'];0.8;0.2;27322710000.0;54645420000.0;40984065000.0;5464542000.0;10929084000.0;8196813000.0;54645420000.0;27322710000.0;54645420000.0;43716336000.0
248;7377315.06519211;0.6613106652485671;0.12282365244989502;0.33868933475143204;666895780345.0964;906108781580.5315;786502280962.8141;244107170823.1925;306889380445.94086;275498275634.5667;906108781580.5315;666895780345.0964;906108781580.5315;599219401134.5906;316199135316.3562;369401160952.95465;342800148134.6554;92661503533.74892;113657522678.43726;103159513106.09308;Pricing and promotion;0.7000000000000001;0.007607103362065001;0.30000000000000004;16034285210.126305;56119998235.44208;36077141722.78419;4810285563.037891;16835999470.632622;10823142516.835257;56119998235.44208;16034285210.126305;56119998235.44208;39283998764.809456;16034285210.126305;56119998235.44208;36077141722.78419;4810285563.037891;16835999470.632622;10823142516.835257;Marketing and sales;Healthcare Systems and Services;Optimally price provider offerings.;['Time series', 'Structured/semi-structured'];['NNs', 'RNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Regression analysis'];0.7000000000000001;0.30000000000000004;16034285210.126305;56119998235.44208;36077141722.78419;4810285563.037891;16835999470.632622;10823142516.835257;56119998235.44208;16034285210.126305;56119998235.44208;39283998764.809456
249;7377315.06519211;0.6613106652485671;0.12282365244989502;0.33868933475143204;666895780345.0964;906108781580.5315;786502280962.8141;244107170823.1925;306889380445.94086;275498275634.5667;906108781580.5315;666895780345.0964;906108781580.5315;599219401134.5906;316199135316.3562;369401160952.95465;342800148134.6554;92661503533.74892;113657522678.43726;103159513106.09308;Predictive service/intervention;0.358227128548524;0.024005928010770002;0.6417728714514751;124609246506.05455;177099294367.7754;150854270436.91498;92661503533.74892;113657522678.43726;103159513106.09308;177099294367.7754;124609246506.05455;177099294367.7754;63441771689.338135;55987756474.23062;104980095723.44167;78735071792.58125;55987756474.23062;55987756474.23062;55987756474.23062;Service Operations;Healthcare Systems and Services;Forecast demand for healthcare services and reduce readmissions through predictive modeling and targeted discharge setting.;['Text', 'Time series', 'Structured/semi-structured'];['NNs', 'RNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis', 'Statistical inference', 'Monte Carlo'];0.4;0.5999999999999991;1134285638.1828556;1134285638.1828556;1134285638.1828556;680571382.9097133;680571382.9097133;680571382.9097133;1134285638.1828556;1134285638.1828556;1134285638.1828556;453714255.27314234
250;7377315.06519211;0.6613106652485671;0.12282365244989502;0.33868933475143204;666895780345.0964;906108781580.5315;786502280962.8141;244107170823.1925;306889380445.94086;275498275634.5667;906108781580.5315;666895780345.0964;906108781580.5315;599219401134.5906;316199135316.3562;369401160952.95465;342800148134.6554;92661503533.74892;113657522678.43726;103159513106.09308;Predictive service/intervention;0.358227128548524;0.024005928010770002;0.6417728714514751;124609246506.05455;177099294367.7754;150854270436.91498;92661503533.74892;113657522678.43726;103159513106.09308;177099294367.7754;124609246506.05455;177099294367.7754;63441771689.338135;55987756474.23062;104980095723.44167;78735071792.58125;55987756474.23062;55987756474.23062;55987756474.23062;Service Operations;Healthcare Systems and Services;Triage patient cases during hospital admission using patient data, audio, and video.;['Audio', 'Video ', 'Image', 'Time series', 'Structured/semi-structured'];['NNs', 'RNNs', 'CNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)'];0.0;1.0;14997156531.920242;14997156531.920242;14997156531.920242;14997156531.920242;14997156531.920242;14997156531.920242;14997156531.920242;14997156531.920242;14997156531.920242;0.0
